time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,train/entropy_loss,train/value_loss,train/learning_rate,train/clip_range,train/loss,train/clip_fraction,train/std,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/approx_kl
1208,632,373,88.45,1.1712394952774048,763904,-32.6521680355072,71.6260395526886,0.0003645589333333333,0.2,27.191213607788086,0.414990234375,1.7165390253067017,3720,0.9300767183303833,-0.07191394015098922,0.08117871
1208,633,374,88.66,1.5504306554794312,765952,-32.66595540046692,64.28339083194733,0.00036419484444444447,0.2,22.180641174316406,0.424609375,1.7171512842178345,3730,0.9371427893638611,-0.08003474195720628,0.08410437
1208,635,375,88.57,1.329430341720581,768000,-32.6746208190918,70.07364761829376,0.0003638307555555555,0.2,24.81749153137207,0.401025390625,1.7177261114120483,3740,0.9366921782493591,-0.074713639653055,0.07568762
1209,636,376,87.53,0.08128616213798523,770048,-32.68004577159881,85.61533870697022,0.00036346666666666665,0.2,25.481586456298828,0.392822265625,1.718255877494812,3750,0.9082737565040588,-0.0735831880941987,0.079624094
1209,638,377,86.65,-1.3436288833618164,772096,-32.699725008010866,57.626305103302,0.0003631025777777778,0.2,17.587448120117188,0.4373046875,1.72138512134552,3760,0.9337410926818848,-0.0769885107409209,0.102455616
1209,640,378,86.68,-1.4892293214797974,774144,-32.71828107833862,58.32471849918365,0.00036273848888888894,0.2,17.594722747802734,0.390478515625,1.722632884979248,3770,0.9362202286720276,-0.0715940547408536,0.09360969
1209,641,379,86.75,-1.4797987937927246,776192,-32.72988986968994,45.33625037670136,0.00036237439999999997,0.2,17.041831970214844,0.471240234375,1.7243931293487549,3780,0.949284017086029,-0.07656031425576657,0.110634126
1209,643,380,85.8,-2.9784481525421143,778240,-32.75335733890533,62.9542582988739,0.0003620103111111111,0.2,23.368785858154297,0.41357421875,1.7285313606262207,3790,0.938998281955719,-0.07090120617067441,0.08787313
1210,644,381,85.9,-3.0892701148986816,780288,-32.78539509773255,64.28474707603455,0.00036164622222222226,0.2,18.051490783691406,0.434033203125,1.7317012548446655,3800,0.9310727715492249,-0.07595842265291139,0.08241756
1210,646,382,86.08,-2.818153142929077,782336,-32.81093819141388,75.43849968910217,0.00036128213333333335,0.2,36.21720886230469,0.382763671875,1.7344306707382202,3810,0.9146462082862854,-0.07454324566060677,0.073993415
1210,647,383,85.84,-2.839890718460083,784384,-32.8311261177063,66.58031718730926,0.00036091804444444444,0.2,21.67736053466797,0.422998046875,1.7362942695617676,3820,0.9275656938552856,-0.07489696798147634,0.09937075
1211,649,384,85.52,-3.3769829273223877,786432,-32.83672261238098,59.59191164970398,0.0003605539555555556,0.2,17.33951187133789,0.415771484375,1.7365796566009521,3830,0.9334421157836914,-0.0746135718014557,0.08152905
1211,650,385,87.54,-0.25086501240730286,788480,-32.85191676616669,57.83333210945129,0.0003601898666666667,0.2,18.48766326904297,0.43974609375,1.740169644355774,3840,0.9374947547912598,-0.07754148373496719,0.08918903
1211,652,386,86.06,-2.010662794113159,790528,-32.870762133598326,83.44839544296265,0.00035982577777777776,0.2,33.9018440246582,0.41357421875,1.7414828538894653,3850,0.9171893000602722,-0.07101437364472077,0.07785232
1212,653,387,85.14,-3.5409739017486572,792576,-32.880542850494386,66.9247935295105,0.0003594616888888889,0.2,19.056903839111328,0.412109375,1.7431690692901611,3860,0.926160454750061,-0.07540062915650196,0.089821465
1211,655,388,83.25,-6.214792251586914,794624,-32.8939728975296,66.36770018339158,0.00035909760000000005,0.2,31.92447280883789,0.4263671875,1.745978832244873,3870,0.9315288066864014,-0.08163731803069822,0.07680081
1211,657,389,82.71,-6.836799144744873,796672,-32.914403438568115,58.54866176843643,0.0003587335111111112,0.2,21.79435920715332,0.43037109375,1.747611165046692,3880,0.9328588247299194,-0.07228858150192537,0.09598259
1211,659,390,83.55,-5.6421027183532715,798720,-32.92413032054901,52.242872858047484,0.00035836942222222223,0.2,14.781373977661133,0.441552734375,1.7484023571014404,3890,0.9411470890045166,-0.07561127215740271,0.09574413
1211,661,391,85.83,-2.3424723148345947,800768,-32.93186819553375,48.626507663726805,0.0003580053333333334,0.2,14.801203727722168,0.451025390625,1.7498784065246582,3900,0.9510471224784851,-0.07170087352278642,0.104910776
1211,662,392,88.44,1.5291022062301636,802816,-32.94441318511963,67.92309081554413,0.00035764124444444446,0.2,22.081310272216797,0.393505859375,1.7516239881515503,3910,0.9233262538909912,-0.07421828976948745,0.06833947
1211,664,393,90.25,4.003654479980469,804864,-32.95613996982574,69.63808087110519,0.0003572771555555556,0.2,26.775108337402344,0.405712890625,1.7519378662109375,3920,0.934543251991272,-0.07146008452400565,0.081882395
1212,665,394,90.4,3.9229423999786377,806912,-32.96758811473846,72.10343725681305,0.00035691306666666664,0.2,24.929216384887695,0.415966796875,1.7532650232315063,3930,0.9270652532577515,-0.07642143092234618,0.08801347
1212,667,395,89.07,1.9509479999542236,808960,-32.978179693222046,62.69644639492035,0.00035654897777777773,0.2,17.75300407409668,0.39404296875,1.7555768489837646,3940,0.9357377886772156,-0.07257833157782442,0.084974125
1212,668,396,87.29,-0.6117045879364014,811008,-32.99592678546905,47.854886972904204,0.0003561848888888889,0.2,19.754474639892578,0.448486328125,1.7579574584960938,3950,0.9444135427474976,-0.08095665861619636,0.09110383
1212,670,397,85.81,-2.316558599472046,813056,-33.001356554031375,65.00588934421539,0.0003558208,0.2,23.084680557250977,0.403125,1.7582292556762695,3960,0.9340313673019409,-0.0751577185234055,0.07342926
1213,671,398,85.71,-2.333144426345825,815104,-33.00470087528229,46.12351409196854,0.00035545671111111106,0.2,15.739583015441895,0.45126953125,1.759125828742981,3970,0.9508575201034546,-0.07187738119391725,0.09294281
1212,673,399,87.25,0.23399262130260468,817152,-33.00941359996796,64.82747459411621,0.0003550926222222222,0.2,17.797645568847656,0.423974609375,1.7593132257461548,3980,0.9392547607421875,-0.07484267091494985,0.07478902
1212,675,400,89.41,3.7121241092681885,819200,-33.020266675949095,54.088718509674074,0.00035472853333333334,0.2,21.131696701049805,0.419580078125,1.7618331909179688,3990,0.9408668875694275,-0.07958890450536274,0.08744345
1213,676,401,89.35,3.4805843830108643,821248,-33.049817943573,52.999280107021335,0.0003543644444444445,0.2,16.845556259155273,0.409716796875,1.765838384628296,4000,0.9436213374137878,-0.07197666964493692,0.083670065
1213,678,402,89.22,2.5660974979400635,823296,-33.082018637657164,63.941250348091124,0.0003540003555555555,0.2,19.188331604003906,0.37724609375,1.7691906690597534,4010,0.9354401230812073,-0.07161039999919012,0.072799966
1214,679,403,88.25,0.899101972579956,825344,-33.09361369609833,48.27536984682083,0.00035363626666666667,0.2,14.457233428955078,0.433251953125,1.769415259361267,4020,0.9496071338653564,-0.07931473507778719,0.0932032
1214,681,404,85.1,-3.7828400135040283,827392,-33.09353790283203,64.29396693706512,0.0003532721777777778,0.2,19.898183822631836,0.426708984375,1.7694358825683594,4030,0.9427323937416077,-0.0757381035888102,0.08489883
1214,682,405,86.04,-2.1676406860351562,829440,-33.103463196754454,60.43627541065216,0.0003529080888888889,0.2,26.146160125732422,0.40380859375,1.7724273204803467,4040,0.9385753273963928,-0.0775645001034718,0.10084265
1215,684,406,86.84,-0.8895657062530518,831488,-33.12012405395508,67.11762638092041,0.000352544,0.2,20.154481887817383,0.388037109375,1.7749135494232178,4050,0.9333755970001221,-0.0716887813527137,0.079549596
1215,685,407,88.64,2.011197805404663,833536,-33.15078737735748,65.87479975223542,0.00035217991111111114,0.2,24.941856384277344,0.41923828125,1.7791472673416138,4060,0.9281641840934753,-0.07929196860059165,0.077038676
1215,687,408,88.95,2.109597682952881,835584,-33.177753353118895,72.61152794361115,0.0003518158222222223,0.2,20.75423812866211,0.399462890625,1.7813431024551392,4070,0.932968258857727,-0.07634424541611225,0.08345702
1216,688,409,90.01,3.6384499073028564,837632,-33.20028672218323,64.90972881317138,0.0003514517333333333,0.2,22.291122436523438,0.44453125,1.7842209339141846,4080,0.9163359999656677,-0.07110752016305924,0.09561251
1215,691,410,90.58,4.509668827056885,839680,-33.21636369228363,62.70166209936142,0.00035108764444444446,0.2,21.74791145324707,0.4185546875,1.785917043685913,4090,0.9354231357574463,-0.07776456132414751,0.09475559
1215,692,411,90.4,4.31191349029541,841728,-33.23699812889099,75.49113509654998,0.00035072355555555555,0.2,22.490598678588867,0.4298828125,1.7892824411392212,4100,0.914331316947937,-0.07333625397295691,0.085024714
1215,694,412,90.61,4.624423027038574,843776,-33.255718398094174,65.67978234291077,0.00035035946666666675,0.2,23.60089683532715,0.420263671875,1.7919315099716187,4110,0.9370529055595398,-0.07931027436861768,0.08815606
1215,696,413,94.32,10.402464866638184,845824,-33.26730329990387,72.76734189987182,0.0003499953777777778,0.2,28.107572555541992,0.394873046875,1.7927931547164917,4120,0.9207728505134583,-0.07201759894378483,0.09192212
1215,697,414,91.73,6.418211460113525,847872,-33.297660970687865,72.28068280220032,0.0003496312888888889,0.2,28.25012969970703,0.423046875,1.7986764907836914,4130,0.9359838366508484,-0.07072139434749261,0.08355606
1215,699,415,91.56,6.1021904945373535,849920,-33.33958568572998,62.62789394855499,0.0003492672,0.2,15.541991233825684,0.4189453125,1.8027905225753784,4140,0.9323852062225342,-0.07209701881511137,0.095432684
1215,701,416,92.55,7.584293365478516,851968,-33.360402488708495,59.47127128839493,0.00034890311111111116,0.2,16.904319763183594,0.4408203125,1.8042465448379517,4150,0.9374249577522278,-0.07067862654221244,0.10779514
1215,702,417,90.54,4.799047470092773,854016,-33.36744179725647,53.99385938644409,0.00034853902222222225,0.2,21.110742568969727,0.44326171875,1.8038512468338013,4160,0.9399651885032654,-0.07029074874881189,0.09822777
1215,704,418,90.86,4.957033157348633,856064,-33.37052938938141,57.5825447678566,0.00034817493333333334,0.2,19.528701782226562,0.387841796875,1.803580403327942,4170,0.9378042817115784,-0.07201500475057401,0.07711406
1215,705,419,91.61,5.992312431335449,858112,-33.380684995651244,68.34393198490143,0.00034781084444444443,0.2,26.703720092773438,0.4091796875,1.8078224658966064,4180,0.9286115169525146,-0.0727863286039792,0.08019558
1215,707,420,90.35,4.225636959075928,860160,-33.40010714530945,57.20492644309998,0.0003474467555555556,0.2,15.15544605255127,0.447509765625,1.8084769248962402,4190,0.932689905166626,-0.07880360383132938,0.0840758
1214,709,421,89.06,2.0963938236236572,862208,-33.40709276199341,63.05336836576462,0.0003470826666666667,0.2,18.254959106445312,0.393603515625,1.809827446937561,4200,0.9345503449440002,-0.07166357798269019,0.077058524
1215,711,422,88.15,0.7417651414871216,864256,-33.419457411766054,61.23360824584961,0.00034671857777777775,0.2,19.953235626220703,0.440869140625,1.8112373352050781,4210,0.93892902135849,-0.07738171683158726,0.09403472
1214,713,423,88.83,2.148003101348877,866304,-33.43239781856537,72.27952933311462,0.0003463544888888889,0.2,25.637113571166992,0.434326171875,1.812821388244629,4220,0.9296396970748901,-0.07278284977655858,0.09636702
1214,714,424,88.47,1.2497540712356567,868352,-33.44438030719757,62.89773279428482,0.0003459904,0.2,17.68815803527832,0.37880859375,1.815919041633606,4230,0.9395902752876282,-0.07230183486244642,0.0756823
1214,716,425,88.9,1.8930941820144653,870400,-33.456269478797914,65.18692866563796,0.0003456263111111111,0.2,20.208145141601562,0.399658203125,1.815409779548645,4240,0.924282968044281,-0.07239699878555257,0.08351718
1214,718,426,90.59,5.0723466873168945,872448,-33.45068855285645,70.05888624191284,0.0003452622222222222,0.2,29.170927047729492,0.404931640625,1.8169488906860352,4250,0.9288987517356873,-0.06985856301034801,0.07789383
1214,719,427,87.64,0.8664169311523438,874496,-33.46746635437012,66.44123563766479,0.00034489813333333336,0.2,25.78871726989746,0.423193359375,1.8205558061599731,4260,0.9257852435112,-0.07518476364202797,0.09149231
1214,721,428,88.65,2.408914566040039,876544,-33.49770717620849,54.0859650850296,0.00034453404444444445,0.2,18.958826065063477,0.446044921875,1.8241760730743408,4270,0.9491552114486694,-0.07530657232564408,0.11303944
1214,723,429,87.61,1.1076607704162598,878592,-33.5148738861084,77.84414980411529,0.00034416995555555554,0.2,21.96412467956543,0.380859375,1.8250229358673096,4280,0.9168053865432739,-0.07614532323786989,0.064036734
1214,725,430,86.8,-0.21440880000591278,880640,-33.51422047615051,62.582573521137235,0.0003438058666666667,0.2,17.152257919311523,0.430126953125,1.8253133296966553,4290,0.9388507604598999,-0.07310900413431227,0.10500009
1214,726,431,87.15,0.22285911440849304,882688,-33.51598088741302,50.54714946746826,0.00034344177777777783,0.2,21.57436180114746,0.447021484375,1.826664686203003,4300,0.9452798962593079,-0.07401335042668507,0.11727905
1213,728,432,88.49,1.9955135583877563,884736,-33.543802165985106,52.11769973039627,0.00034307768888888887,0.2,13.319911003112793,0.457177734375,1.8304206132888794,4310,0.9474574327468872,-0.07234171490417793,0.101065114
1213,730,433,86.67,-0.7297489643096924,886784,-33.546757102012634,79.05980625152588,0.0003427136,0.2,33.27915573120117,0.385986328125,1.8279978036880493,4320,0.9287556409835815,-0.07349663932109252,0.07639246
1213,732,434,87.59,0.31555283069610596,888832,-33.541171598434445,64.70969433784485,0.0003423495111111111,0.2,16.955934524536133,0.41083984375,1.8304309844970703,4330,0.933087944984436,-0.07573165972717107,0.09614073
1214,733,435,88.12,0.8960281610488892,890880,-33.55038979053497,72.92452552318574,0.00034198542222222225,0.2,26.693288803100586,0.402880859375,1.8312360048294067,4340,0.9227474927902222,-0.07442385843605734,0.094102345
1214,735,436,88.9,2.4201743602752686,892928,-33.56011245250702,72.1701397895813,0.00034162133333333334,0.2,21.152729034423828,0.416748046875,1.8331598043441772,4350,0.9190049767494202,-0.0760537896421738,0.08739735
1214,737,437,89.8,3.491248846054077,894976,-33.573384284973145,57.903612804412845,0.0003412572444444444,0.2,16.839805603027344,0.43916015625,1.8356086015701294,4360,0.932040810585022,-0.07816666405415162,0.10436356
1214,738,438,90.07,3.9582300186157227,897024,-33.580637311935426,60.87905030250549,0.0003408931555555555,0.2,25.371292114257812,0.443896484375,1.8364672660827637,4370,0.9392317533493042,-0.07733339725527913,0.10836786
1213,740,439,90.5,4.967885971069336,899072,-33.58999099731445,60.761915469169615,0.0003405290666666667,0.2,25.389591217041016,0.42958984375,1.838811993598938,4380,0.9379827976226807,-0.07031968221999704,0.09918444
1213,742,440,91.39,6.556397914886475,901120,-33.60020422935486,59.37815091609955,0.0003401649777777778,0.2,20.44063377380371,0.421240234375,1.839733362197876,4390,0.9411488175392151,-0.07253635373199359,0.09526599
1213,743,441,91.44,6.693875789642334,903168,-33.61893994808197,75.12531733512878,0.0003398008888888889,0.2,24.467365264892578,0.383935546875,1.8436411619186401,4400,0.9158026576042175,-0.07170596632058732,0.075454906
1214,745,442,92.25,8.196778297424316,905216,-33.6528537273407,59.32643282413483,0.0003394368,0.2,21.96385383605957,0.448974609375,1.847906470298767,4410,0.934808075428009,-0.07245601038448513,0.14044163
1213,747,443,91.59,7.444052696228027,907264,-33.6775847196579,62.56625586748123,0.0003390727111111111,0.2,24.033687591552734,0.409033203125,1.8501263856887817,4420,0.9292546510696411,-0.07528341516735963,0.089527465
1213,749,444,91.45,6.769351959228516,909312,-33.698120260238646,54.327642786502835,0.00033870862222222227,0.2,22.97440528869629,0.453955078125,1.8541978597640991,4430,0.9392601847648621,-0.07896263005386572,0.10336604
1213,750,445,90.0,4.552320957183838,911360,-33.72608752250672,71.79875319004059,0.0003383445333333333,0.2,21.738170623779297,0.415673828125,1.8573856353759766,4440,0.9345787763595581,-0.07646805750555359,0.091750436
1213,752,446,88.27,1.9744268655776978,913408,-33.74338927268982,56.06064885854721,0.00033798044444444445,0.2,21.027334213256836,0.44833984375,1.8599467277526855,4450,0.9456415176391602,-0.07730763793224468,0.09824153
1214,754,447,90.01,4.618179798126221,915456,-33.75369246006012,74.08615682125091,0.0003376163555555556,0.2,26.296546936035156,0.415234375,1.8611209392547607,4460,0.9341902136802673,-0.07611162888351827,0.09228653
1214,755,448,90.38,4.711706161499023,917504,-33.762939882278445,69.94807806015015,0.0003372522666666667,0.2,23.80544090270996,0.434130859375,1.8629114627838135,4470,0.9346837401390076,-0.07593243566807359,0.09808337
1214,757,449,90.93,5.182161331176758,919552,-33.79841432571411,53.845718598365785,0.0003368881777777778,0.2,22.155881881713867,0.47421875,1.8680155277252197,4480,0.9435745477676392,-0.0745263693126617,0.116494626
1214,758,450,90.56,4.560838222503662,921600,-33.83800859451294,52.74226735830307,0.0003365240888888889,0.2,15.555344581604004,0.482763671875,1.873638391494751,4490,0.9523128271102905,-0.06440982835483737,0.13039333
1215,760,451,89.39,2.620864152908325,923648,-33.86052293777466,72.41393597126007,0.00033616000000000006,0.2,22.536964416503906,0.396240234375,1.875219702720642,4500,0.9331486821174622,-0.06892113971116487,0.08062348
